#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CENPF	UBE2T	9606.ENSP00000355922	9606.ENSP00000494957	0	0	0	0	0.788	0	0	0.333	0.853
CENPF	KIF4A	9606.ENSP00000355922	9606.ENSP00000363524	0	0	0	0	0.730	0	0	0.571	0.879
CENPF	DTL	9606.ENSP00000355922	9606.ENSP00000355958	0	0	0	0	0.792	0	0	0.508	0.893
CENPF	HMMR	9606.ENSP00000355922	9606.ENSP00000377492	0	0	0	0	0.787	0.045	0	0.669	0.927
CENPF	PRC1	9606.ENSP00000355922	9606.ENSP00000377793	0	0	0	0	0.866	0.292	0	0.391	0.937
CENPF	NUSAP1	9606.ENSP00000355922	9606.ENSP00000499238	0	0	0	0	0.855	0	0	0.631	0.944
CENPF	PBK	9606.ENSP00000355922	9606.ENSP00000428489	0	0	0	0	0.836	0	0	0.704	0.949
CENPF	CEP55	9606.ENSP00000355922	9606.ENSP00000360540	0	0	0	0	0.847	0	0	0.745	0.959
CENPF	KIF20A	9606.ENSP00000355922	9606.ENSP00000378356	0	0	0	0	0.899	0	0	0.627	0.960
CENPF	TTK	9606.ENSP00000355922	9606.ENSP00000358813	0	0	0	0	0.886	0	0	0.723	0.967
CENPF	TOP2A	9606.ENSP00000355922	9606.ENSP00000411532	0	0	0	0	0.876	0	0	0.804	0.974
CENPF	KIF2C	9606.ENSP00000355922	9606.ENSP00000361298	0	0	0	0	0.847	0	0	0.907	0.985
CEP55	TRIP13	9606.ENSP00000360540	9606.ENSP00000166345	0	0	0	0	0.685	0	0	0.436	0.815
CEP55	RAD51AP1	9606.ENSP00000360540	9606.ENSP00000228843	0	0	0	0	0.776	0	0	0.312	0.839
CEP55	TROAP	9606.ENSP00000360540	9606.ENSP00000257909	0	0	0	0	0.487	0	0	0.274	0.612
CEP55	KIF11	9606.ENSP00000360540	9606.ENSP00000260731	0	0	0	0	0.994	0	0	0.519	0.997
CEP55	MCM4	9606.ENSP00000360540	9606.ENSP00000262105	0	0	0	0	0.373	0	0	0.412	0.615
CEP55	POLQ	9606.ENSP00000360540	9606.ENSP00000264233	0	0	0	0	0.413	0	0	0.091	0.443
CEP55	MAD2L1	9606.ENSP00000360540	9606.ENSP00000296509	0	0	0	0	0.567	0	0	0.402	0.730
CEP55	MELK	9606.ENSP00000360540	9606.ENSP00000298048	0	0	0	0	0.830	0	0	0.751	0.956
CEP55	PCLAF	9606.ENSP00000360540	9606.ENSP00000300035	0	0	0	0	0.733	0	0	0.500	0.861
CEP55	TPX2	9606.ENSP00000360540	9606.ENSP00000300403	0	0	0	0	0.804	0	0	0.727	0.944
CEP55	CKS1B	9606.ENSP00000360540	9606.ENSP00000311083	0	0	0	0	0.323	0	0	0.161	0.408
CEP55	KLK10	9606.ENSP00000360540	9606.ENSP00000311746	0	0	0	0	0.043	0	0	0.424	0.425
CEP55	TYMS	9606.ENSP00000360540	9606.ENSP00000315644	0	0	0	0	0.524	0	0	0.530	0.767
CEP55	KIF15	9606.ENSP00000360540	9606.ENSP00000324020	0	0	0	0	0.824	0	0	0.418	0.893
CEP55	TACC3	9606.ENSP00000360540	9606.ENSP00000326550	0	0	0	0	0.359	0.595	0	0.482	0.853
CEP55	LMNB2	9606.ENSP00000360540	9606.ENSP00000327054	0	0	0	0	0.367	0	0	0.095	0.403
CEP55	UBE2C	9606.ENSP00000360540	9606.ENSP00000348838	0	0	0	0	0.810	0	0	0.691	0.938
CEP55	TEAD4	9606.ENSP00000360540	9606.ENSP00000352926	0	0	0	0	0.109	0.361	0	0	0.406
CEP55	IQGAP3	9606.ENSP00000360540	9606.ENSP00000354451	0	0	0	0	0.334	0	0	0.167	0.422
CEP55	EXO1	9606.ENSP00000360540	9606.ENSP00000355506	0	0	0	0	0.499	0	0	0.310	0.639
CEP55	DTL	9606.ENSP00000360540	9606.ENSP00000355958	0	0	0	0	0.780	0	0	0.203	0.817
CEP55	TTK	9606.ENSP00000360540	9606.ENSP00000358813	0	0	0	0	0.846	0	0	0.660	0.945
CEP55	RFC4	9606.ENSP00000360540	9606.ENSP00000376272	0	0	0	0	0.330	0	0	0.237	0.467
CEP55	STIL	9606.ENSP00000360540	9606.ENSP00000360944	0	0	0	0	0.468	0	0	0.205	0.559
CEP55	RAD54L	9606.ENSP00000360540	9606.ENSP00000361043	0	0	0	0	0.400	0	0	0.391	0.619
CEP55	CKS2	9606.ENSP00000360540	9606.ENSP00000364976	0	0	0	0	0.432	0	0	0.480	0.692
CEP55	UHRF1	9606.ENSP00000360540	9606.ENSP00000479617	0	0	0	0	0.557	0	0	0.480	0.760
CEP55	UBE2T	9606.ENSP00000360540	9606.ENSP00000494957	0	0	0	0	0.465	0	0	0.585	0.768
CEP55	TK1	9606.ENSP00000360540	9606.ENSP00000468425	0	0	0	0	0.498	0	0	0.622	0.802
CEP55	CHEK1	9606.ENSP00000360540	9606.ENSP00000391090	0	0	0	0	0.752	0	0	0.501	0.871
CEP55	PTTG1	9606.ENSP00000360540	9606.ENSP00000377536	0	0	0	0	0.653	0	0	0.702	0.892
CEP55	PRC1	9606.ENSP00000360540	9606.ENSP00000377793	0	0	0	0	0.824	0	0	0.476	0.904
CEP55	HMMR	9606.ENSP00000360540	9606.ENSP00000377492	0	0	0	0	0.873	0	0	0.443	0.926
CEP55	TOP2A	9606.ENSP00000360540	9606.ENSP00000411532	0	0	0	0	0.829	0	0	0.596	0.928
CEP55	NUSAP1	9606.ENSP00000360540	9606.ENSP00000499238	0	0	0	0	0.839	0	0	0.584	0.930
CEP55	KIF2C	9606.ENSP00000360540	9606.ENSP00000361298	0	0	0	0	0.834	0	0	0.703	0.948
CEP55	KIF4A	9606.ENSP00000360540	9606.ENSP00000363524	0	0	0	0	0.814	0	0	0.748	0.951
CEP55	PBK	9606.ENSP00000360540	9606.ENSP00000428489	0	0	0	0	0.842	0	0	0.740	0.957
CEP55	KIF20A	9606.ENSP00000360540	9606.ENSP00000378356	0	0	0	0	0.833	0.053	0	0.782	0.962
CFB	CXCL10	9606.ENSP00000416561	9606.ENSP00000305651	0	0	0	0	0.215	0	0	0.271	0.403
CHEK1	TRIP13	9606.ENSP00000391090	9606.ENSP00000166345	0	0	0	0	0.575	0.071	0	0.245	0.676
CHEK1	RAD51AP1	9606.ENSP00000391090	9606.ENSP00000228843	0	0	0	0	0.537	0	0	0.590	0.802
CHEK1	TROAP	9606.ENSP00000391090	9606.ENSP00000257909	0	0	0	0	0.246	0	0	0.368	0.503
CHEK1	KIF11	9606.ENSP00000391090	9606.ENSP00000260731	0	0	0	0	0.694	0	0	0.377	0.801
CHEK1	MCM4	9606.ENSP00000391090	9606.ENSP00000262105	0	0	0	0	0.705	0.615	0.500	0.666	0.978
CHEK1	CHTF18	9606.ENSP00000391090	9606.ENSP00000262315	0	0	0	0	0.150	0.088	0	0.464	0.549
CHEK1	POLQ	9606.ENSP00000391090	9606.ENSP00000264233	0	0	0	0	0.337	0	0	0.310	0.523
CHEK1	MCM2	9606.ENSP00000391090	9606.ENSP00000265056	0	0	0	0	0.472	0.335	0.500	0.348	0.870
CHEK1	MAD2L1	9606.ENSP00000391090	9606.ENSP00000296509	0	0	0	0	0.785	0.088	0	0.658	0.927
CHEK1	MELK	9606.ENSP00000391090	9606.ENSP00000298048	0	0	0	0.611	0.791	0.078	0	0.392	0.873
CHEK1	PCLAF	9606.ENSP00000391090	9606.ENSP00000300035	0	0	0	0	0.463	0	0	0.189	0.545
CHEK1	TPX2	9606.ENSP00000391090	9606.ENSP00000300403	0	0	0	0	0.584	0	0	0.223	0.663
CHEK1	MCM7	9606.ENSP00000391090	9606.ENSP00000307288	0	0	0	0	0.370	0.326	0.500	0.610	0.906
CHEK1	CKS1B	9606.ENSP00000391090	9606.ENSP00000311083	0	0	0	0	0.332	0	0	0.237	0.469
CHEK1	PRKDC	9606.ENSP00000391090	9606.ENSP00000313420	0	0	0	0	0.124	0.504	0	0.847	0.928
CHEK1	TYMS	9606.ENSP00000391090	9606.ENSP00000315644	0	0	0	0	0.551	0.232	0	0.635	0.863
CHEK1	KIF15	9606.ENSP00000391090	9606.ENSP00000324020	0	0	0	0	0.529	0	0	0.126	0.571
CHEK1	LMNB2	9606.ENSP00000391090	9606.ENSP00000327054	0	0	0	0	0.284	0	0	0.223	0.419
CHEK1	UBE2C	9606.ENSP00000391090	9606.ENSP00000348838	0	0	0	0	0.349	0.071	0	0.530	0.691
CHEK1	DNMT1	9606.ENSP00000391090	9606.ENSP00000352516	0	0	0	0	0.165	0.510	0	0.351	0.711
CHEK1	EXO1	9606.ENSP00000391090	9606.ENSP00000355506	0	0	0	0	0.645	0.157	0.500	0.845	0.973
CHEK1	DTL	9606.ENSP00000391090	9606.ENSP00000355958	0	0	0	0	0.689	0.510	0	0.585	0.931
CHEK1	TTK	9606.ENSP00000391090	9606.ENSP00000358813	0	0	0	0.562	0.560	0	0	0.213	0.639
CHEK1	STIL	9606.ENSP00000391090	9606.ENSP00000360944	0	0	0	0	0.476	0	0	0.165	0.544
CHEK1	RAD54L	9606.ENSP00000391090	9606.ENSP00000361043	0	0	0	0	0.451	0.071	0	0.634	0.797
CHEK1	KIF2C	9606.ENSP00000391090	9606.ENSP00000361298	0	0	0	0	0.500	0	0	0.498	0.738
CHEK1	KIF4A	9606.ENSP00000391090	9606.ENSP00000363524	0	0	0	0	0.445	0	0	0.363	0.631
CHEK1	TFDP1	9606.ENSP00000391090	9606.ENSP00000364519	0	0	0	0	0.084	0	0.400	0.199	0.521
CHEK1	CKS2	9606.ENSP00000391090	9606.ENSP00000364976	0	0	0	0	0.341	0	0	0.224	0.467
CHEK1	RFC4	9606.ENSP00000391090	9606.ENSP00000376272	0	0	0	0	0.453	0.087	0.500	0.797	0.942
CHEK1	HMMR	9606.ENSP00000391090	9606.ENSP00000377492	0	0	0	0	0.552	0.066	0	0.175	0.625
CHEK1	PTTG1	9606.ENSP00000391090	9606.ENSP00000377536	0	0	0	0	0.346	0	0	0.448	0.624
CHEK1	PRC1	9606.ENSP00000391090	9606.ENSP00000377793	0	0	0	0	0.522	0	0	0.093	0.548
CHEK1	KIF20A	9606.ENSP00000391090	9606.ENSP00000378356	0	0	0	0	0.458	0	0	0.218	0.558
CHEK1	PAICS	9606.ENSP00000391090	9606.ENSP00000382595	0	0	0	0	0.393	0	0	0.253	0.527
CHEK1	UHRF1	9606.ENSP00000391090	9606.ENSP00000479617	0	0	0	0	0.381	0	0	0.259	0.522
CHEK1	TK1	9606.ENSP00000391090	9606.ENSP00000468425	0	0	0	0	0.278	0	0	0.429	0.570
CHEK1	NUSAP1	9606.ENSP00000391090	9606.ENSP00000499238	0	0	0	0	0.561	0	0	0.287	0.673
CHEK1	UBE2T	9606.ENSP00000391090	9606.ENSP00000494957	0	0	0	0	0.378	0.314	0	0.380	0.712
CHEK1	PBK	9606.ENSP00000391090	9606.ENSP00000428489	0	0	0	0	0.641	0.067	0	0.273	0.735
CHEK1	MYC	9606.ENSP00000391090	9606.ENSP00000478887	0	0	0	0	0.085	0	0	0.749	0.760
CHEK1	TOP2A	9606.ENSP00000391090	9606.ENSP00000411532	0	0	0	0	0.520	0.194	0	0.736	0.889
CHEK1	MCM3	9606.ENSP00000391090	9606.ENSP00000480987	0	0	0	0	0.406	0.292	0.500	0.793	0.950
CHEK1	TIMELESS	9606.ENSP00000391090	9606.ENSP00000450607	0	0	0	0	0.335	0.354	0.500	0.971	0.993
CHTF18	MCM4	9606.ENSP00000262315	9606.ENSP00000262105	0	0	0	0	0.469	0	0	0.516	0.732
CHTF18	KIF15	9606.ENSP00000262315	9606.ENSP00000324020	0	0	0	0	0.357	0	0	0.185	0.454
CHTF18	RAD54L	9606.ENSP00000262315	9606.ENSP00000361043	0	0	0	0	0.370	0.091	0	0.142	0.466
CHTF18	MYC	9606.ENSP00000262315	9606.ENSP00000478887	0	0	0	0	0.085	0.163	0	0.494	0.578
CHTF18	MAD2L1	9606.ENSP00000262315	9606.ENSP00000296509	0	0	0	0	0.148	0.519	0	0.278	0.678
CHTF18	MCM7	9606.ENSP00000262315	9606.ENSP00000307288	0	0	0	0	0.527	0.107	0	0.342	0.698
CHTF18	EXO1	9606.ENSP00000262315	9606.ENSP00000355506	0	0	0	0	0.632	0.070	0	0.368	0.765
CHTF18	MCM3	9606.ENSP00000262315	9606.ENSP00000480987	0	0	0	0	0.640	0.091	0	0.400	0.786
CHTF18	TIMELESS	9606.ENSP00000262315	9606.ENSP00000450607	0	0	0	0	0.363	0.300	0	0.559	0.786
CHTF18	MCM2	9606.ENSP00000262315	9606.ENSP00000265056	0	0	0	0	0.855	0.277	0	0.213	0.910
CHTF18	RFC4	9606.ENSP00000262315	9606.ENSP00000376272	0	0	0	0	0.365	0.867	0.900	0.931	0.999
CKMT2	HSPE1	9606.ENSP00000404203	9606.ENSP00000233893	0	0	0	0	0.151	0.216	0	0.204	0.423
CKS1B	TRIP13	9606.ENSP00000311083	9606.ENSP00000166345	0	0	0	0	0.440	0	0	0.518	0.718
CKS1B	RNASEH2A	9606.ENSP00000311083	9606.ENSP00000221486	0	0	0	0	0.403	0	0	0	0.403
CKS1B	RAD51AP1	9606.ENSP00000311083	9606.ENSP00000228843	0	0	0	0	0.341	0	0	0.222	0.465
CKS1B	KIF11	9606.ENSP00000311083	9606.ENSP00000260731	0	0	0	0	0.449	0	0	0.243	0.565
CKS1B	MCM4	9606.ENSP00000311083	9606.ENSP00000262105	0	0	0	0	0.299	0	0	0.221	0.430
CKS1B	MAD2L1	9606.ENSP00000311083	9606.ENSP00000296509	0	0	0	0	0.647	0	0	0.245	0.722
CKS1B	MELK	9606.ENSP00000311083	9606.ENSP00000298048	0	0	0	0	0.460	0	0	0.144	0.518
CKS1B	PCLAF	9606.ENSP00000311083	9606.ENSP00000300035	0	0	0	0	0.369	0	0	0.118	0.419
CKS1B	TPX2	9606.ENSP00000311083	9606.ENSP00000300403	0	0	0	0	0.397	0	0	0.310	0.566
CKS1B	MCM7	9606.ENSP00000311083	9606.ENSP00000307288	0	0	0	0	0.352	0	0	0.280	0.513
CKS1B	EXO1	9606.ENSP00000311083	9606.ENSP00000355506	0	0	0	0	0.299	0	0	0.186	0.405
CKS1B	DTL	9606.ENSP00000311083	9606.ENSP00000355958	0	0	0	0	0.306	0	0	0.200	0.421
CKS1B	MCM3	9606.ENSP00000311083	9606.ENSP00000480987	0	0	0	0	0.324	0	0	0.178	0.421
CKS1B	TK1	9606.ENSP00000311083	9606.ENSP00000468425	0	0	0	0	0.383	0	0	0.185	0.476
CKS1B	HMMR	9606.ENSP00000311083	9606.ENSP00000377492	0	0	0	0	0.363	0	0	0.249	0.501
CKS1B	KIF20A	9606.ENSP00000311083	9606.ENSP00000378356	0	0	0	0	0.440	0	0	0.149	0.503
CKS1B	PRC1	9606.ENSP00000311083	9606.ENSP00000377793	0	0	0	0	0.407	0	0	0.205	0.508
CKS1B	TTK	9606.ENSP00000311083	9606.ENSP00000358813	0	0	0	0	0.312	0.079	0	0.309	0.524
CKS1B	PBK	9606.ENSP00000311083	9606.ENSP00000428489	0	0	0	0	0.508	0	0	0.097	0.537
CKS1B	TOP2A	9606.ENSP00000311083	9606.ENSP00000411532	0	0	0	0	0.381	0	0	0.305	0.551
CKS1B	E2F5	9606.ENSP00000311083	9606.ENSP00000398124	0	0	0	0	0.090	0	0.500	0.111	0.560
CKS1B	TYMS	9606.ENSP00000311083	9606.ENSP00000315644	0	0	0	0	0.494	0	0	0.189	0.572
CKS1B	KIF2C	9606.ENSP00000311083	9606.ENSP00000361298	0	0	0	0	0.403	0	0	0.354	0.598
CKS1B	NUSAP1	9606.ENSP00000311083	9606.ENSP00000499238	0	0	0	0	0.453	0	0	0.304	0.603
CKS1B	RFC4	9606.ENSP00000311083	9606.ENSP00000376272	0	0	0	0	0.515	0	0	0.225	0.608
CKS1B	TFDP1	9606.ENSP00000311083	9606.ENSP00000364519	0	0	0	0	0.144	0.067	0.500	0.207	0.641
CKS1B	MYC	9606.ENSP00000311083	9606.ENSP00000478887	0	0	0	0	0.081	0.161	0	0.604	0.668
CKS1B	UBE2T	9606.ENSP00000311083	9606.ENSP00000494957	0	0	0	0	0.688	0.045	0	0.127	0.717
CKS1B	UBE2C	9606.ENSP00000311083	9606.ENSP00000348838	0	0	0	0	0.573	0.045	0	0.385	0.727
CKS1B	PTTG1	9606.ENSP00000311083	9606.ENSP00000377536	0	0	0	0	0.792	0	0	0.327	0.854
CKS1B	CKS2	9606.ENSP00000311083	9606.ENSP00000364976	0	0	0.054	0.973	0.556	0.783	0.900	0.395	0.993
CKS2	TRIP13	9606.ENSP00000364976	9606.ENSP00000166345	0	0	0	0	0.370	0	0	0.529	0.691
CKS2	RAD51AP1	9606.ENSP00000364976	9606.ENSP00000228843	0	0	0	0	0.378	0	0	0.348	0.577
CKS2	KIF11	9606.ENSP00000364976	9606.ENSP00000260731	0	0	0	0	0.516	0	0	0.355	0.675
CKS2	MCM4	9606.ENSP00000364976	9606.ENSP00000262105	0	0	0	0	0.311	0	0	0.336	0.524
CKS2	MAD2L1	9606.ENSP00000364976	9606.ENSP00000296509	0	0	0	0	0.655	0	0	0.499	0.820
CKS2	MELK	9606.ENSP00000364976	9606.ENSP00000298048	0	0	0	0	0.498	0	0	0.605	0.793
CKS2	PCLAF	9606.ENSP00000364976	9606.ENSP00000300035	0	0	0	0	0.497	0	0	0.400	0.685
CKS2	TPX2	9606.ENSP00000364976	9606.ENSP00000300403	0	0	0	0	0.455	0	0	0.290	0.596
CKS2	MCM7	9606.ENSP00000364976	9606.ENSP00000307288	0	0	0	0	0.295	0	0	0.303	0.488
CKS2	TYMS	9606.ENSP00000364976	9606.ENSP00000315644	0	0	0	0	0.511	0	0	0.371	0.679
CKS2	KIF15	9606.ENSP00000364976	9606.ENSP00000324020	0	0	0	0	0.354	0	0	0.211	0.469
CKS2	UBE2C	9606.ENSP00000364976	9606.ENSP00000348838	0	0	0	0	0.621	0.045	0	0.681	0.874
CKS2	EXO1	9606.ENSP00000364976	9606.ENSP00000355506	0	0	0	0	0.304	0	0	0.184	0.408
CKS2	DTL	9606.ENSP00000364976	9606.ENSP00000355958	0	0	0	0	0.340	0	0	0.134	0.405
CKS2	TTK	9606.ENSP00000364976	9606.ENSP00000358813	0	0	0	0	0.402	0.079	0	0.397	0.639
CKS2	KIF2C	9606.ENSP00000364976	9606.ENSP00000361298	0	0	0	0	0.448	0	0	0.535	0.732
CKS2	KIF4A	9606.ENSP00000364976	9606.ENSP00000363524	0	0	0	0	0.374	0	0	0.224	0.494
CKS2	MCM3	9606.ENSP00000364976	9606.ENSP00000480987	0	0	0	0	0.293	0	0	0.213	0.420
CKS2	RFC4	9606.ENSP00000364976	9606.ENSP00000376272	0	0	0	0	0.377	0	0	0.278	0.531
CKS2	UBE2T	9606.ENSP00000364976	9606.ENSP00000494957	0	0	0	0	0.537	0.045	0	0.188	0.610
CKS2	PRC1	9606.ENSP00000364976	9606.ENSP00000377793	0	0	0	0	0.493	0	0	0.290	0.625
CKS2	TK1	9606.ENSP00000364976	9606.ENSP00000468425	0	0	0	0	0.354	0	0	0.486	0.653
CKS2	KIF20A	9606.ENSP00000364976	9606.ENSP00000378356	0	0	0	0	0.489	0	0	0.374	0.666
CKS2	PBK	9606.ENSP00000364976	9606.ENSP00000428489	0	0	0	0	0.568	0	0	0.312	0.690
CKS2	TOP2A	9606.ENSP00000364976	9606.ENSP00000411532	0	0	0	0	0.459	0	0	0.481	0.708
CKS2	HMMR	9606.ENSP00000364976	9606.ENSP00000377492	0	0	0	0	0.525	0	0	0.425	0.716
CKS2	NUSAP1	9606.ENSP00000364976	9606.ENSP00000499238	0	0	0	0	0.563	0	0	0.504	0.774
CKS2	PTTG1	9606.ENSP00000364976	9606.ENSP00000377536	0	0	0	0	0.801	0	0	0.459	0.888
CLDN1	MMP7	9606.ENSP00000295522	9606.ENSP00000260227	0	0	0	0	0.113	0	0	0.370	0.417
CLDN1	STC2	9606.ENSP00000295522	9606.ENSP00000265087	0	0	0	0	0.084	0	0	0.505	0.527
CLDN1	SLC2A1	9606.ENSP00000295522	9606.ENSP00000416293	0	0	0	0	0.056	0	0	0.393	0.402
CLDN1	ITGA2	9606.ENSP00000295522	9606.ENSP00000296585	0	0	0	0	0.106	0	0	0.796	0.809
CLDN1	CLDN2	9606.ENSP00000295522	9606.ENSP00000336571	0	0	0.078	0.880	0.080	0	0.650	0.536	0.843
CLDN2	FOXA2	9606.ENSP00000336571	9606.ENSP00000400341	0	0	0	0	0.068	0	0	0.410	0.426
COL7A1	MMP7	9606.ENSP00000332371	9606.ENSP00000260227	0	0	0	0	0.080	0.050	0	0.479	0.505
COL7A1	MMP10	9606.ENSP00000332371	9606.ENSP00000279441	0	0	0	0	0.123	0.050	0	0.632	0.667
COL7A1	MMP3	9606.ENSP00000332371	9606.ENSP00000299855	0	0	0	0	0.148	0.050	0	0.497	0.557
COL7A1	MMP1	9606.ENSP00000332371	9606.ENSP00000322788	0	0	0	0	0.121	0.050	0	0.640	0.673
COL7A1	MMP12	9606.ENSP00000332371	9606.ENSP00000458585	0	0	0	0	0.081	0.050	0	0.401	0.432
CSE1L	FBL	9606.ENSP00000262982	9606.ENSP00000221801	0	0	0	0	0.150	0	0	0.477	0.536
CSE1L	PAICS	9606.ENSP00000262982	9606.ENSP00000382595	0	0	0	0	0.376	0	0	0.082	0.403
CSE1L	TPX2	9606.ENSP00000262982	9606.ENSP00000300403	0	0	0	0	0.303	0	0	0.247	0.453
CSE1L	RCC2	9606.ENSP00000262982	9606.ENSP00000364585	0	0	0	0	0.092	0	0	0.426	0.457
CSE1L	RANBP1	9606.ENSP00000262982	9606.ENSP00000401564	0	0	0	0	0.270	0.132	0	0.689	0.786
CXCL1	GZMB	9606.ENSP00000379110	9606.ENSP00000216341	0	0	0	0	0.056	0	0	0.449	0.458
CXCL1	CXCL6	9606.ENSP00000379110	9606.ENSP00000226317	0	0	0.084	0.889	0.773	0.994	0.400	0.510	0.999
CXCL1	GDF15	9606.ENSP00000379110	9606.ENSP00000252809	0	0	0	0	0.119	0	0	0.370	0.421
CXCL1	IER3	9606.ENSP00000379110	9606.ENSP00000259874	0	0	0	0	0.283	0	0	0.312	0.485
CXCL1	MMP7	9606.ENSP00000379110	9606.ENSP00000260227	0	0	0	0	0.110	0	0	0.631	0.657
CXCL1	IL11	9606.ENSP00000379110	9606.ENSP00000264563	0	0	0	0	0.092	0	0	0.506	0.533
CXCL1	MMP10	9606.ENSP00000379110	9606.ENSP00000279441	0	0	0	0	0.180	0	0	0.399	0.486
CXCL1	CXCL5	9606.ENSP00000379110	9606.ENSP00000296027	0	0	0.073	0.904	0.416	0.994	0.400	0.736	0.999
CXCL1	MMP3	9606.ENSP00000379110	9606.ENSP00000299855	0	0	0	0	0.138	0	0	0.801	0.821
CXCL1	CXCL10	9606.ENSP00000379110	9606.ENSP00000305651	0	0	0	0	0.170	0	0.500	0.983	0.992
CXCL1	MMP1	9606.ENSP00000379110	9606.ENSP00000322788	0	0	0	0	0.225	0	0	0.694	0.752
CXCL1	TNFRSF12A	9606.ENSP00000379110	9606.ENSP00000326737	0	0	0	0	0.130	0	0	0.577	0.617
CXCL1	CXCL9	9606.ENSP00000379110	9606.ENSP00000354901	0	0	0	0.829	0.092	0	0.500	0.715	0.859
CXCL1	PLAU	9606.ENSP00000379110	9606.ENSP00000361850	0	0	0	0	0.186	0	0	0.398	0.489
CXCL1	IL24	9606.ENSP00000379110	9606.ENSP00000375795	0	0	0	0	0.127	0	0	0.410	0.462
CXCL1	MYC	9606.ENSP00000379110	9606.ENSP00000478887	0	0	0	0	0.080	0	0	0.418	0.442
CXCL1	MMP12	9606.ENSP00000379110	9606.ENSP00000458585	0	0	0	0	0.141	0	0	0.506	0.557
CXCL1	CXCL2	9606.ENSP00000379110	9606.ENSP00000427279	0	0	0.051	0.979	0.779	0.610	0.900	0.616	0.996
CXCL10	GZMB	9606.ENSP00000305651	9606.ENSP00000216341	0	0	0	0	0.174	0	0	0.669	0.715
CXCL10	CXCL6	9606.ENSP00000305651	9606.ENSP00000226317	0	0	0	0.786	0.106	0.994	0.500	0.562	0.998
CXCL10	MMP7	9606.ENSP00000305651	9606.ENSP00000260227	0	0	0	0	0.087	0	0	0.370	0.400
CXCL10	IL11	9606.ENSP00000305651	9606.ENSP00000264563	0	0	0	0	0	0	0	0.448	0.448
CXCL10	CXCL5	9606.ENSP00000305651	9606.ENSP00000296027	0	0	0	0	0.104	0	0.500	0.947	0.974
CXCL10	MMP3	9606.ENSP00000305651	9606.ENSP00000299855	0	0	0	0	0.047	0	0	0.701	0.702
CXCL10	MYC	9606.ENSP00000305651	9606.ENSP00000478887	0	0	0	0	0.110	0	0	0.391	0.435
CXCL10	MMP12	9606.ENSP00000305651	9606.ENSP00000458585	0	0	0	0	0.121	0	0	0.447	0.493
CXCL10	IFITM1	9606.ENSP00000305651	9606.ENSP00000330825	0	0	0	0	0.134	0	0	0.447	0.500
CXCL10	EPSTI1	9606.ENSP00000305651	9606.ENSP00000318982	0	0	0	0	0.429	0	0	0.220	0.535
CXCL10	MMP1	9606.ENSP00000305651	9606.ENSP00000322788	0	0	0	0	0.067	0	0	0.725	0.732
CXCL10	CXCL2	9606.ENSP00000305651	9606.ENSP00000427279	0	0	0	0	0.172	0	0.500	0.922	0.965
CXCL10	CXCL9	9606.ENSP00000305651	9606.ENSP00000354901	0	0	0	0.856	0.836	0.994	0.900	0.444	0.999
CXCL2	CXCL6	9606.ENSP00000427279	9606.ENSP00000226317	0	0	0.089	0.870	0.235	0.994	0.400	0.501	0.998
CXCL2	IER3	9606.ENSP00000427279	9606.ENSP00000259874	0	0	0	0	0.277	0	0	0.370	0.525
CXCL2	CXCL5	9606.ENSP00000427279	9606.ENSP00000296027	0	0	0.074	0.895	0.275	0.994	0.400	0.441	0.998
CXCL2	MMP3	9606.ENSP00000427279	9606.ENSP00000299855	0	0	0	0	0.088	0	0	0.395	0.424
CXCL2	MMP1	9606.ENSP00000427279	9606.ENSP00000322788	0	0	0	0	0.105	0	0	0.412	0.451
CXCL2	CXCL9	9606.ENSP00000427279	9606.ENSP00000354901	0	0	0	0.860	0.092	0.994	0.500	0.161	0.997
CXCL2	PLAU	9606.ENSP00000427279	9606.ENSP00000361850	0	0	0	0	0.126	0	0	0.553	0.593
CXCL2	MMP12	9606.ENSP00000427279	9606.ENSP00000458585	0	0	0	0	0.098	0	0	0.366	0.403
CXCL5	CXCL6	9606.ENSP00000296027	9606.ENSP00000226317	0	0	0.052	0.974	0.431	0	0.900	0.064	0.942
CXCL5	GDF15	9606.ENSP00000296027	9606.ENSP00000252809	0	0	0	0	0.047	0	0	0.543	0.545
CXCL5	MMP7	9606.ENSP00000296027	9606.ENSP00000260227	0	0	0	0	0.114	0	0	0.390	0.436
CXCL5	IL11	9606.ENSP00000296027	9606.ENSP00000264563	0	0	0	0	0.140	0	0	0.645	0.682
CXCL5	MMP10	9606.ENSP00000296027	9606.ENSP00000279441	0	0	0	0	0.124	0	0	0.348	0.404
CXCL5	IL24	9606.ENSP00000296027	9606.ENSP00000375795	0	0	0	0	0.149	0	0	0.376	0.446
CXCL5	MMP12	9606.ENSP00000296027	9606.ENSP00000458585	0	0	0	0	0.123	0	0	0.419	0.469
CXCL5	CXCL9	9606.ENSP00000296027	9606.ENSP00000354901	0	0	0	0.809	0.087	0	0.500	0.381	0.693
CXCL5	MMP3	9606.ENSP00000296027	9606.ENSP00000299855	0	0	0	0	0.101	0	0	0.676	0.696
CXCL5	MMP1	9606.ENSP00000296027	9606.ENSP00000322788	0	0	0	0	0.194	0	0	0.678	0.729
